,FC,labels,setting
644,,modT-2 trend,1.3
645,,modT-2 trend,1.3
646,,modT-2 trend,1.3
647,,modT-2 trend,1.3
648,,modT-2 trend,1.3
649,,modT-2 trend,1.3
650,,modT-2 trend,1.4
651,,modT-2 trend,1.4
652,,modT-2 trend,1.4
653,,modT-2 trend,1.4
654,,modT-2 trend,1.4
655,,modT-2 trend,1.4
656,,modT-2 trend,1.4
657,,modT-2 trend,1.4
658,,modT-2 trend,1.4
659,,modT-2 trend,1.4
660,,modT-2 trend,1.4
661,,modT-2 trend,1.4
662,,modT-2 trend,1.4
663,,modT-2 trend,1.4
664,,modT-2 trend,1.4
665,,modT-2 trend,1.4
666,,modT-2 trend,1.4
667,,modT-2 trend,1.4
668,,modT-2 trend,1.4
669,,modT-2 trend,1.4
670,,modT-2 trend,1.4
671,,modT-2 trend,1.4
672,,modT-2 trend,1.4
673,,modT-2 trend,1.4
674,,modT-2 trend,1.4
675,,modT-2 trend,1.4
676,,modT-2 trend,1.4
677,,modT-2 trend,1.4
678,,modT-2 trend,1.4
679,,modT-2 trend,1.4
680,,modT-2 trend,1.4
681,,modT-2 trend,1.4
682,,modT-2 trend,1.4
683,,modT-2 trend,1.4
684,,modT-2 trend,1.4
685,,modT-2 trend,1.4
686,,modT-2 trend,1.4
687,,modT-2 trend,1.4
688,,modT-2 trend,1.4
689,,modT-2 trend,1.4
690,,modT-2 trend,1.4
691,,modT-2 trend,1.4
692,,modT-2 trend,1.4
693,,modT-2 trend,1.4
694,,modT-2 trend,1.4
695,,modT-2 trend,1.4
696,,modT-2 trend,1.4
697,,modT-2 trend,1.4
698,,modT-2 trend,1.4
699,,modT-2 trend,1.4
700,,modT-2 trend,1.5
701,,modT-2 trend,1.5
702,,modT-2 trend,1.5
703,,modT-2 trend,1.5
704,,modT-2 trend,1.5
705,,modT-2 trend,1.5
706,,modT-2 trend,1.5
707,,modT-2 trend,1.5
708,,modT-2 trend,1.5
709,,modT-2 trend,1.5
710,,modT-2 trend,1.5
711,,modT-2 trend,1.5
712,,modT-2 trend,1.5
713,,modT-2 trend,1.5
714,,modT-2 trend,1.5
715,,modT-2 trend,1.5
716,,modT-2 trend,1.5
717,,modT-2 trend,1.5
718,,modT-2 trend,1.5
719,,modT-2 trend,1.5
720,,modT-2 trend,1.5
721,,modT-2 trend,1.5
722,,modT-2 trend,1.5
723,,modT-2 trend,1.5
724,,modT-2 trend,1.5
725,,modT-2 trend,1.5
726,,modT-2 trend,1.5
727,,modT-2 trend,1.5
728,,modT-2 trend,1.5
729,,modT-2 trend,1.5
730,,modT-2 trend,1.5
731,,modT-2 trend,1.5
732,,modT-2 trend,1.5
733,,modT-2 trend,1.5
734,,modT-2 trend,1.5
735,,modT-2 trend,1.5
736,,modT-2 trend,1.5
737,,modT-2 trend,1.5
738,,modT-2 trend,1.5
739,,modT-2 trend,1.5
740,,modT-2 trend,1.5
741,,modT-2 trend,1.5
742,,modT-2 trend,1.5
743,,modT-2 trend,1.5
744,,modT-2 trend,1.5
745,,modT-2 trend,1.5
746,,modT-2 trend,1.5
747,,modT-2 trend,1.5
748,,modT-2 trend,1.5
749,,modT-2 trend,1.5
750,0.251770778,RegT,0.1
751,0.254601111,RegT,0.1
752,0.254724111,RegT,0.1
753,0.255476333,RegT,0.1
754,0.255611333,RegT,0.1
755,0.256134111,RegT,0.1
756,0.256806333,RegT,0.1
757,0.257319889,RegT,0.1
758,0.257319889,RegT,0.1
759,0.257377111,RegT,0.1
760,0.256137667,RegT,0.1
761,0.255243222,RegT,0.1
762,0.257012667,RegT,0.1
763,0.256762778,RegT,0.1
764,0.255772111,RegT,0.1
765,0.255081889,RegT,0.1
766,0.255081889,RegT,0.1
767,0.256009333,RegT,0.1
768,0.256009333,RegT,0.1
769,0.254385333,RegT,0.1
770,0.255312889,RegT,0.1
771,0.257017556,RegT,0.1
772,0.254544333,RegT,0.1
773,0.255659333,RegT,0.1
774,0.255742111,RegT,0.1
775,0.256072556,RegT,0.1
776,0.256072556,RegT,0.1
777,0.254308889,RegT,0.1
778,0.254798111,RegT,0.1
779,0.254251556,RegT,0.1
780,0.25384,RegT,0.1
781,0.255615111,RegT,0.1
782,0.253912444,RegT,0.1
783,0.257572556,RegT,0.1
784,0.254845222,RegT,0.1
785,0.255709111,RegT,0.1
786,0.257097556,RegT,0.1
787,0.255397111,RegT,0.1
788,0.255572667,RegT,0.1
789,0.256551111,RegT,0.1
790,0.255892111,RegT,0.1
791,0.256914111,RegT,0.1
792,0.256914111,RegT,0.1
793,0.255507667,RegT,0.1
794,0.255507667,RegT,0.1
795,0.254702778,RegT,0.1
796,0.255792778,RegT,0.1
797,0.255013889,RegT,0.1
798,0.256238111,RegT,0.1
799,0.255008889,RegT,0.1
800,0.507496556,RegT,0.2
801,0.508705,RegT,0.2
802,0.508333889,RegT,0.2
803,0.508333889,RegT,0.2
804,0.508814444,RegT,0.2
805,0.509605556,RegT,0.2
806,0.509605556,RegT,0.2
807,0.510016444,RegT,0.2
808,0.509731333,RegT,0.2
809,0.509731333,RegT,0.2
810,0.508449,RegT,0.2
811,0.508493778,RegT,0.2
812,0.511130778,RegT,0.2
813,0.508479111,RegT,0.2
814,0.510408889,RegT,0.2
815,0.512891556,RegT,0.2
816,0.511082222,RegT,0.2
817,0.510586333,RegT,0.2
818,0.508761,RegT,0.2
819,0.509268111,RegT,0.2
820,0.511664889,RegT,0.2
821,0.511458667,RegT,0.2
822,0.511258333,RegT,0.2
823,0.511612444,RegT,0.2
824,0.511612444,RegT,0.2
825,0.513845222,RegT,0.2
826,0.511645889,RegT,0.2
827,0.511859556,RegT,0.2
828,0.509777556,RegT,0.2
829,0.508648444,RegT,0.2
830,0.508641111,RegT,0.2
831,0.509709,RegT,0.2
832,0.511263444,RegT,0.2
833,0.510304778,RegT,0.2
834,0.51138,RegT,0.2
835,0.512921667,RegT,0.2
836,0.512921667,RegT,0.2
837,0.512347222,RegT,0.2
838,0.510705222,RegT,0.2
839,0.510705222,RegT,0.2
840,0.510705222,RegT,0.2
841,0.509984111,RegT,0.2
842,0.510693222,RegT,0.2
843,0.511431,RegT,0.2
844,0.510842889,RegT,0.2
845,0.510933222,RegT,0.2
846,0.510518222,RegT,0.2
847,0.511147556,RegT,0.2
848,0.511907889,RegT,0.2
849,0.513254333,RegT,0.2
850,0.745852333,RegT,0.3
851,0.756895444,RegT,0.3
852,0.758830889,RegT,0.3
853,0.763763667,RegT,0.3
854,0.764162111,RegT,0.3
855,0.762872,RegT,0.3
856,0.762872,RegT,0.3
857,0.763579333,RegT,0.3
858,0.763579333,RegT,0.3
859,0.763100778,RegT,0.3
860,0.764329,RegT,0.3
861,0.765472222,RegT,0.3
862,0.764264667,RegT,0.3
863,0.764264667,RegT,0.3
864,0.764971778,RegT,0.3
865,0.766614556,RegT,0.3
866,0.765834333,RegT,0.3
867,0.765335667,RegT,0.3
868,0.765743667,RegT,0.3
869,0.768180222,RegT,0.3
870,0.769147444,RegT,0.3
871,0.770513556,RegT,0.3
872,0.770265111,RegT,0.3
873,0.768510556,RegT,0.3
874,0.767455,RegT,0.3
875,0.767145444,RegT,0.3
876,0.767372333,RegT,0.3
877,0.765587,RegT,0.3
878,0.766488,RegT,0.3
879,0.769598,RegT,0.3
880,0.770909667,RegT,0.3
881,0.770990444,RegT,0.3
882,0.771689889,RegT,0.3
883,0.771473667,RegT,0.3
884,0.77143,RegT,0.3
885,0.769847778,RegT,0.3
886,0.770098111,RegT,0.3
887,0.764628778,RegT,0.3
888,0.766345222,RegT,0.3
889,0.767288778,RegT,0.3
890,0.763194333,RegT,0.3
891,0.767019222,RegT,0.3
892,0.764380222,RegT,0.3
893,0.762551222,RegT,0.3
894,0.763296333,RegT,0.3
895,0.766631444,RegT,0.3
896,0.766631444,RegT,0.3
897,0.766261333,RegT,0.3
898,0.764690222,RegT,0.3
899,0.764690222,RegT,0.3
900,1.006147556,RegT,0.4
901,1.017836,RegT,0.4
902,1.018897889,RegT,0.4
903,1.018897889,RegT,0.4
904,1.016218,RegT,0.4
905,1.017299889,RegT,0.4
906,1.020976222,RegT,0.4
907,1.015891222,RegT,0.4
908,1.016905111,RegT,0.4
909,1.016559889,RegT,0.4
910,1.016559889,RegT,0.4
911,1.017189556,RegT,0.4
912,1.016327556,RegT,0.4
913,1.017041778,RegT,0.4
914,1.017414333,RegT,0.4
915,1.020454667,RegT,0.4
916,1.022466667,RegT,0.4
917,1.022797333,RegT,0.4
918,1.02376,RegT,0.4
919,1.022058667,RegT,0.4
920,1.023282333,RegT,0.4
921,1.024798556,RegT,0.4
922,1.024081556,RegT,0.4
923,1.025588556,RegT,0.4
924,1.025233778,RegT,0.4
925,1.024206111,RegT,0.4
926,1.024206111,RegT,0.4
927,1.024499444,RegT,0.4
928,1.023781111,RegT,0.4
929,1.022496556,RegT,0.4
930,1.025180222,RegT,0.4
931,1.025369667,RegT,0.4
932,1.025077,RegT,0.4
933,1.025060111,RegT,0.4
934,1.025060111,RegT,0.4
935,1.024918,RegT,0.4
936,1.024029444,RegT,0.4
937,1.020413667,RegT,0.4
938,1.021094667,RegT,0.4
939,1.021094667,RegT,0.4
940,1.022953111,RegT,0.4
941,1.022953111,RegT,0.4
942,1.023510444,RegT,0.4
943,1.023304778,RegT,0.4
944,1.023304778,RegT,0.4
945,1.023582,RegT,0.4
946,1.023663,RegT,0.4
947,1.024640556,RegT,0.4
948,1.024748778,RegT,0.4
949,1.022577333,RegT,0.4
950,1.259447333,RegT,0.5
951,1.259173889,RegT,0.5
952,1.260234444,RegT,0.5
953,1.261816111,RegT,0.5
954,1.266425556,RegT,0.5
955,1.266425556,RegT,0.5
956,1.268543778,RegT,0.5
957,1.267874556,RegT,0.5
958,1.268505889,RegT,0.5
959,1.269798778,RegT,0.5
960,1.271593778,RegT,0.5
961,1.271593778,RegT,0.5
962,1.270798111,RegT,0.5
963,1.273514333,RegT,0.5
964,1.272712778,RegT,0.5
965,1.272712778,RegT,0.5
966,1.274689111,RegT,0.5
967,1.271907,RegT,0.5
968,1.273321778,RegT,0.5
969,1.272685222,RegT,0.5
970,1.272685222,RegT,0.5
971,1.278625333,RegT,0.5
972,1.277930444,RegT,0.5
973,1.276746444,RegT,0.5
974,1.279159778,RegT,0.5
975,1.279486889,RegT,0.5
976,1.280004778,RegT,0.5
977,1.278646333,RegT,0.5
978,1.278646333,RegT,0.5
979,1.278646333,RegT,0.5
980,1.278646333,RegT,0.5
981,1.278646333,RegT,0.5
982,1.278907444,RegT,0.5
983,1.276658667,RegT,0.5
984,1.277745,RegT,0.5
985,1.277096444,RegT,0.5
986,1.276349556,RegT,0.5
987,1.275607111,RegT,0.5
988,1.279547889,RegT,0.5
989,1.276725333,RegT,0.5
990,1.276195889,RegT,0.5
991,1.276347444,RegT,0.5
992,1.276886667,RegT,0.5
993,1.277201667,RegT,0.5
994,1.281619111,RegT,0.5
995,1.281467889,RegT,0.5
996,1.281009111,RegT,0.5
997,1.280636778,RegT,0.5
998,1.280252333,RegT,0.5
999,1.280098,RegT,0.5
1000,1.472645444,RegT,0.6
1001,1.506337556,RegT,0.6
1002,1.506337556,RegT,0.6
1003,1.515113444,RegT,0.6
1004,1.518001778,RegT,0.6
1005,1.517702333,RegT,0.6
1006,1.527759444,RegT,0.6
1007,1.528588778,RegT,0.6
1008,1.528588778,RegT,0.6
1009,1.530707778,RegT,0.6
1010,1.531297111,RegT,0.6
1011,1.530944889,RegT,0.6
1012,1.530871889,RegT,0.6
1013,1.532696333,RegT,0.6
1014,1.532172889,RegT,0.6
1015,1.532172889,RegT,0.6
1016,1.529991556,RegT,0.6
1017,1.532285667,RegT,0.6
1018,1.536792556,RegT,0.6
1019,1.536792556,RegT,0.6
1020,1.536792556,RegT,0.6
1021,1.534732889,RegT,0.6
1022,1.536278889,RegT,0.6
1023,1.537480111,RegT,0.6
1024,1.536380889,RegT,0.6
1025,1.536082556,RegT,0.6
1026,1.537802222,RegT,0.6
1027,1.537593444,RegT,0.6
1028,1.536197333,RegT,0.6
1029,1.536197333,RegT,0.6
1030,1.536432667,RegT,0.6
1031,1.536647889,RegT,0.6
1032,1.538486889,RegT,0.6
1033,1.536470778,RegT,0.6
1034,1.535354444,RegT,0.6
1035,1.535823889,RegT,0.6
1036,1.536875222,RegT,0.6
1037,1.534213778,RegT,0.6
1038,1.539784,RegT,0.6
1039,1.539128556,RegT,0.6
1040,1.538926889,RegT,0.6
1041,1.538926889,RegT,0.6
1042,1.539435333,RegT,0.6
1043,1.539869333,RegT,0.6
1044,1.540131556,RegT,0.6
1045,1.538705111,RegT,0.6
1046,1.538705111,RegT,0.6
1047,1.537852667,RegT,0.6
1048,1.538164778,RegT,0.6
1049,1.538164778,RegT,0.6
1050,1.736642,RegT,0.7
1051,1.745426778,RegT,0.7
1052,1.747139111,RegT,0.7
1053,1.765590778,RegT,0.7
1054,1.766999,RegT,0.7
1055,1.770181222,RegT,0.7
1056,1.775418778,RegT,0.7
1057,1.780962889,RegT,0.7
1058,1.786089889,RegT,0.7
1059,1.785379222,RegT,0.7
1060,1.785379222,RegT,0.7
1061,1.786521333,RegT,0.7
1062,1.786521333,RegT,0.7
1063,1.789074889,RegT,0.7
1064,1.788855889,RegT,0.7
1065,1.789760889,RegT,0.7
1066,1.795210111,RegT,0.7
1067,1.795223111,RegT,0.7
1068,1.795183444,RegT,0.7
1069,1.795901333,RegT,0.7
1070,1.794923778,RegT,0.7
1071,1.795082556,RegT,0.7
1072,1.795615444,RegT,0.7
1073,1.796971444,RegT,0.7
1074,1.799454889,RegT,0.7
1075,1.800685333,RegT,0.7
1076,1.800685333,RegT,0.7
1077,1.79839,RegT,0.7
1078,1.798511667,RegT,0.7
1079,1.798511667,RegT,0.7
1080,1.791747222,RegT,0.7
1081,1.790520667,RegT,0.7
1082,1.792002333,RegT,0.7
1083,1.792645556,RegT,0.7
1084,1.794853333,RegT,0.7
1085,1.793432667,RegT,0.7
1086,1.791476444,RegT,0.7
1087,1.789318778,RegT,0.7
1088,1.788758556,RegT,0.7
1089,1.789151222,RegT,0.7
1090,1.788788444,RegT,0.7
1091,1.788788444,RegT,0.7
1092,1.788788444,RegT,0.7
1093,1.787919778,RegT,0.7
1094,1.791628667,RegT,0.7
1095,1.794003667,RegT,0.7
1096,1.792575778,RegT,0.7
1097,1.793022222,RegT,0.7
1098,1.793182556,RegT,0.7
1099,1.793182556,RegT,0.7
1100,1.986957111,RegT,0.8
1101,2.018396889,RegT,0.8
1102,2.027288667,RegT,0.8
1103,2.031130556,RegT,0.8
1104,2.037685222,RegT,0.8
1105,2.039986,RegT,0.8
1106,2.039672556,RegT,0.8
1107,2.037015,RegT,0.8
1108,2.038359778,RegT,0.8
1109,2.037926778,RegT,0.8
1110,2.037662889,RegT,0.8
1111,2.039059444,RegT,0.8
1112,2.040949667,RegT,0.8
1113,2.042676667,RegT,0.8
1114,2.042676667,RegT,0.8
1115,2.042241444,RegT,0.8
1116,2.042210444,RegT,0.8
1117,2.045925444,RegT,0.8
1118,2.043759556,RegT,0.8
1119,2.046493778,RegT,0.8
1120,2.047114333,RegT,0.8
1121,2.044969333,RegT,0.8
1122,2.044223,RegT,0.8
1123,2.044223,RegT,0.8
1124,2.044869222,RegT,0.8
1125,2.044769667,RegT,0.8
1126,2.045427667,RegT,0.8
1127,2.045274667,RegT,0.8
1128,2.045095444,RegT,0.8
1129,2.047727444,RegT,0.8
1130,2.047387889,RegT,0.8
1131,2.047387889,RegT,0.8
1132,2.04728,RegT,0.8
1133,2.044830444,RegT,0.8
1134,2.042780778,RegT,0.8
1135,2.045193778,RegT,0.8
1136,2.044526222,RegT,0.8
1137,2.044991778,RegT,0.8
1138,2.044991778,RegT,0.8
1139,2.045682778,RegT,0.8
1140,2.047289889,RegT,0.8
1141,2.048281111,RegT,0.8
1142,2.048281111,RegT,0.8
1143,2.048013333,RegT,0.8
1144,2.049835444,RegT,0.8
1145,2.049835444,RegT,0.8
1146,2.049835444,RegT,0.8
1147,2.046990111,RegT,0.8
1148,2.047957222,RegT,0.8
1149,2.045938889,RegT,0.8
1150,2.217514222,RegT,0.9
1151,2.254405111,RegT,0.9
1152,2.268430333,RegT,0.9
1153,2.274586556,RegT,0.9
1154,2.282233556,RegT,0.9
1155,2.281490889,RegT,0.9
1156,2.281666667,RegT,0.9
1157,2.287813889,RegT,0.9
1158,2.289202,RegT,0.9
1159,2.291285444,RegT,0.9
1160,2.291285444,RegT,0.9
1161,2.294031111,RegT,0.9
1162,2.293783778,RegT,0.9
1163,2.298286667,RegT,0.9
1164,2.299510333,RegT,0.9
1165,2.299311778,RegT,0.9
1166,2.301167333,RegT,0.9
1167,2.301167333,RegT,0.9
1168,2.300817444,RegT,0.9
1169,2.304033444,RegT,0.9
1170,2.304033444,RegT,0.9
1171,2.304892111,RegT,0.9
1172,2.305139333,RegT,0.9
1173,2.303724667,RegT,0.9
1174,2.305860333,RegT,0.9
1175,2.304990889,RegT,0.9
1176,2.301614556,RegT,0.9
1177,2.300402778,RegT,0.9
1178,2.301337778,RegT,0.9
1179,2.301146333,RegT,0.9
1180,2.301146333,RegT,0.9
1181,2.298472778,RegT,0.9
1182,2.297716889,RegT,0.9
1183,2.296785889,RegT,0.9
1184,2.296485333,RegT,0.9
1185,2.297207889,RegT,0.9
1186,2.298200667,RegT,0.9
1187,2.298200667,RegT,0.9
1188,2.297967,RegT,0.9
1189,2.301057889,RegT,0.9
1190,2.299143222,RegT,0.9
1191,2.300876556,RegT,0.9
1192,2.305711556,RegT,0.9
1193,2.303625889,RegT,0.9
1194,2.304720222,RegT,0.9
1195,2.304014778,RegT,0.9
1196,2.300303,RegT,0.9
1197,2.299052333,RegT,0.9
1198,2.298657111,RegT,0.9
1199,2.300540556,RegT,0.9
1200,2.469500889,RegT,1
1201,2.479710222,RegT,1
1202,2.495467111,RegT,1
1203,2.503287111,RegT,1
1204,2.510041111,RegT,1
1205,2.530239889,RegT,1
1206,2.531238333,RegT,1
1207,2.532537,RegT,1
1208,2.533657556,RegT,1
1209,2.537310667,RegT,1
1210,2.537310667,RegT,1
1211,2.537310667,RegT,1
1212,2.539087667,RegT,1
1213,2.537774,RegT,1
1214,2.537774,RegT,1
1215,2.540193333,RegT,1
1216,2.541267333,RegT,1
1217,2.545672556,RegT,1
1218,2.556125889,RegT,1
1219,2.556125889,RegT,1
1220,2.556818556,RegT,1
1221,2.558336111,RegT,1
1222,2.558336111,RegT,1
1223,2.555974778,RegT,1
1224,2.557047444,RegT,1
1225,2.557847,RegT,1
1226,2.558083778,RegT,1
1227,2.557473556,RegT,1
1228,2.558147333,RegT,1
1229,2.557871111,RegT,1
1230,2.557158333,RegT,1
1231,2.554741778,RegT,1
1232,2.553491111,RegT,1
1233,2.553777111,RegT,1
1234,2.552322444,RegT,1
1235,2.552322444,RegT,1
1236,2.554282778,RegT,1
1237,2.551250556,RegT,1
1238,2.550258889,RegT,1
1239,2.549563,RegT,1
1240,2.549670333,RegT,1
1241,2.549231889,RegT,1
1242,2.549231889,RegT,1
1243,2.551468556,RegT,1
1244,2.553668222,RegT,1
1245,2.549891889,RegT,1
1246,2.549891889,RegT,1
1247,2.549697889,RegT,1
1248,2.551404333,RegT,1
1249,2.551894556,RegT,1
1250,,RegT,1.1
1251,,RegT,1.1
1252,,RegT,1.1
1253,,RegT,1.1
1254,,RegT,1.1
1255,,RegT,1.1
1256,,RegT,1.1
1257,,RegT,1.1
1258,,RegT,1.1
1259,,RegT,1.1
1260,,RegT,1.1
1261,,RegT,1.1
1262,,RegT,1.1
1263,,RegT,1.1
1264,,RegT,1.1
1265,,RegT,1.1
1266,,RegT,1.1
1267,,RegT,1.1
1268,,RegT,1.1
1269,,RegT,1.1
1270,,RegT,1.1
1271,,RegT,1.1
1272,,RegT,1.1
1273,,RegT,1.1
1274,,RegT,1.1
1275,,RegT,1.1
1276,,RegT,1.1
1277,,RegT,1.1
1278,,RegT,1.1
1279,,RegT,1.1
1280,,RegT,1.1
1281,,RegT,1.1
1282,,RegT,1.1
1283,,RegT,1.1
1284,,RegT,1.1
1285,,RegT,1.1
1286,,RegT,1.1
1287,,RegT,1.1
1288,,RegT,1.1
1289,,RegT,1.1
1290,,RegT,1.1
1291,,RegT,1.1
1292,,RegT,1.1
1293,,RegT,1.1
1294,,RegT,1.1
1295,,RegT,1.1
1296,,RegT,1.1
1297,,RegT,1.1
1298,,RegT,1.1
1299,,RegT,1.1
1300,,RegT,1.2
1301,,RegT,1.2
1302,,RegT,1.2
1303,,RegT,1.2
1304,,RegT,1.2
1305,,RegT,1.2
1306,,RegT,1.2
1307,,RegT,1.2
1308,,RegT,1.2
1309,,RegT,1.2
1310,,RegT,1.2
1311,,RegT,1.2
1312,,RegT,1.2
1313,,RegT,1.2
1314,,RegT,1.2
1315,,RegT,1.2
1316,,RegT,1.2
1317,,RegT,1.2
1318,,RegT,1.2
1319,,RegT,1.2
1320,,RegT,1.2
1321,,RegT,1.2
1322,,RegT,1.2
1323,,RegT,1.2
1324,,RegT,1.2
1325,,RegT,1.2
1326,,RegT,1.2
1327,,RegT,1.2
1328,,RegT,1.2
1329,,RegT,1.2
1330,,RegT,1.2
1331,,RegT,1.2
1332,,RegT,1.2
1333,,RegT,1.2
1334,,RegT,1.2
1335,,RegT,1.2
1336,,RegT,1.2
1337,,RegT,1.2
1338,,RegT,1.2
1339,,RegT,1.2
1340,,RegT,1.2
1341,,RegT,1.2
1342,,RegT,1.2
1343,,RegT,1.2
1344,,RegT,1.2
1345,,RegT,1.2
1346,,RegT,1.2
1347,,RegT,1.2
1348,,RegT,1.2
1349,,RegT,1.2
1350,,RegT,1.3
1351,,RegT,1.3
1352,,RegT,1.3
1353,,RegT,1.3
1354,,RegT,1.3
1355,,RegT,1.3
1356,,RegT,1.3
1357,,RegT,1.3
1358,,RegT,1.3
1359,,RegT,1.3
1360,,RegT,1.3
1361,,RegT,1.3
1362,,RegT,1.3
1363,,RegT,1.3
1364,,RegT,1.3
1365,,RegT,1.3
1366,,RegT,1.3
1367,,RegT,1.3
1368,,RegT,1.3
1369,,RegT,1.3
1370,,RegT,1.3
1371,,RegT,1.3
1372,,RegT,1.3
1373,,RegT,1.3
1374,,RegT,1.3
1375,,RegT,1.3
1376,,RegT,1.3
1377,,RegT,1.3
1378,,RegT,1.3
1379,,RegT,1.3
1380,,RegT,1.3
1381,,RegT,1.3
1382,,RegT,1.3
1383,,RegT,1.3
1384,,RegT,1.3
1385,,RegT,1.3
1386,,RegT,1.3
1387,,RegT,1.3
1388,,RegT,1.3
1389,,RegT,1.3
1390,,RegT,1.3
1391,,RegT,1.3
1392,,RegT,1.3
1393,,RegT,1.3
1394,,RegT,1.3
1395,,RegT,1.3
1396,,RegT,1.3
1397,,RegT,1.3
1398,,RegT,1.3
1399,,RegT,1.3
1400,,RegT,1.4
1401,,RegT,1.4
1402,,RegT,1.4
1403,,RegT,1.4
1404,,RegT,1.4
1405,,RegT,1.4
1406,,RegT,1.4
1407,,RegT,1.4
1408,,RegT,1.4
1409,,RegT,1.4
1410,,RegT,1.4
1411,,RegT,1.4
1412,,RegT,1.4
1413,,RegT,1.4
1414,,RegT,1.4
1415,,RegT,1.4
1416,,RegT,1.4
1417,,RegT,1.4
1418,,RegT,1.4
1419,,RegT,1.4
1420,,RegT,1.4
1421,,RegT,1.4
1422,,RegT,1.4
1423,,RegT,1.4
1424,,RegT,1.4
1425,,RegT,1.4
1426,,RegT,1.4
1427,,RegT,1.4
1428,,RegT,1.4
1429,,RegT,1.4
1430,,RegT,1.4
1431,,RegT,1.4
1432,,RegT,1.4
1433,,RegT,1.4
1434,,RegT,1.4
1435,,RegT,1.4
1436,,RegT,1.4
1437,,RegT,1.4
1438,,RegT,1.4
1439,,RegT,1.4
1440,,RegT,1.4
1441,,RegT,1.4
1442,,RegT,1.4
1443,,RegT,1.4
1444,,RegT,1.4
1445,,RegT,1.4
1446,,RegT,1.4
1447,,RegT,1.4
1448,,RegT,1.4
1449,,RegT,1.4
1450,,RegT,1.5
1451,,RegT,1.5
1452,,RegT,1.5
1453,,RegT,1.5
1454,,RegT,1.5
1455,,RegT,1.5
1456,,RegT,1.5
1457,,RegT,1.5
1458,,RegT,1.5
1459,,RegT,1.5
1460,,RegT,1.5
1461,,RegT,1.5
1462,,RegT,1.5
1463,,RegT,1.5
1464,,RegT,1.5
1465,,RegT,1.5
1466,,RegT,1.5
1467,,RegT,1.5
1468,,RegT,1.5
1469,,RegT,1.5
1470,,RegT,1.5
1471,,RegT,1.5
1472,,RegT,1.5
1473,,RegT,1.5
1474,,RegT,1.5
1475,,RegT,1.5
1476,,RegT,1.5
1477,,RegT,1.5
1478,,RegT,1.5
1479,,RegT,1.5
1480,,RegT,1.5
1481,,RegT,1.5
1482,,RegT,1.5
1483,,RegT,1.5
1484,,RegT,1.5
1485,,RegT,1.5
1486,,RegT,1.5
1487,,RegT,1.5
1488,,RegT,1.5
1489,,RegT,1.5
1490,,RegT,1.5
1491,,RegT,1.5
1492,,RegT,1.5
1493,,RegT,1.5
1494,,RegT,1.5
1495,,RegT,1.5
1496,,RegT,1.5
1497,,RegT,1.5
1498,,RegT,1.5
1499,,RegT,1.5